Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,Loc_min,Loc_max,Sup_NL_loc,semestre,city,compr_medio,loc_medio
CENTRO,TOSCANA,FI,9048031,I1BK, ,G270,PALAZZUOLO SUL SENIO,R,R1,FI00001555,20,Abitazioni civili,NORMALE,P,500,750,L,1.8,2.6,L,2023_1,Firenze,625.0,2.2
CENTRO,TOSCANA,FI,9048032,I1BL, ,G420,PELAGO,B,B1,FI00000515,20,Abitazioni civili,NORMALE,P,950,1300,L,3.1,4.2,L,2023_1,Firenze,1125.0,3.6500000000000004
CENTRO,TOSCANA,FI,9048032,I1BL, ,G420,PELAGO,E,E2,FI00001578,20,Abitazioni civili,NORMALE,P,1350,1850,L,4.2,5.8,L,2023_1,Firenze,1600.0,5.0
CENTRO,TOSCANA,FI,9048032,I1BL, ,G420,PELAGO,R,R1,FI00001579,20,Abitazioni civili,NORMALE,P,1300,1800,L,3.9,5.4,L,2023_1,Firenze,1550.0,4.65
CENTRO,TOSCANA,FI,9048033,I1BP, ,G825,PONTASSIEVE,B,B1,FI00000270,20,Abitazioni civili,NORMALE,P,1750,2150,L,5.3,6.5,L,2023_1,Firenze,1950.0,5.9
CENTRO,TOSCANA,FI,9048033,I1BP, ,G825,PONTASSIEVE,E,E4,FI00001442,20,Abitazioni civili,NORMALE,P,1700,2150,L,5.3,6.7,L,2023_1,Firenze,1925.0,6.0
CENTRO,TOSCANA,FI,9048033,I1BP, ,G825,PONTASSIEVE,E,E5,FI00001443,20,Abitazioni civili,NORMALE,P,1200,1700,L,3.3,4.6,L,2023_1,Firenze,1450.0,3.9499999999999997
CENTRO,TOSCANA,FI,9048033,I1BP, ,G825,PONTASSIEVE,R,R1,FI00001444,20,Abitazioni civili,NORMALE,P,1350,2000,L,3.6,5.3,L,2023_1,Firenze,1675.0,4.45
CENTRO,TOSCANA,FI,9048035,I1BX, ,H222,REGGELLO,B,B1,FI00000800,20,Abitazioni civili,NORMALE,P,1250,1700,L,4.2,5.8,L,2023_1,Firenze,1475.0,5.0
CENTRO,TOSCANA,FI,9048035,I1BX, ,H222,REGGELLO,R,R1,FI00001476,20,Abitazioni civili,NORMALE,P,1250,1650,L,4.2,5.6,L,2023_1,Firenze,1450.0,4.9
CENTRO,TOSCANA,FI,9048035,I1BX, ,H222,REGGELLO,R,R2,FI00001477,20,Abitazioni civili,NORMALE,P,900,1350,L,3.2,4.7,L,2023_1,Firenze,1125.0,3.95
CENTRO,TOSCANA,FI,9048036,I1BY, ,H286,RIGNANO SULL ARNO,B,B1,FI00000555,20,Abitazioni civili,NORMALE,P,1200,1550,L,3.6,4.7,L,2023_1,Firenze,1375.0,4.15
CENTRO,TOSCANA,FI,9048036,I1BY, ,H286,RIGNANO SULL ARNO,R,R1,FI00001215,20,Abitazioni civili,NORMALE,P,1300,1900,L,3.5,5.1,L,2023_1,Firenze,1600.0,4.3
CENTRO,TOSCANA,FI,9048037,I1CA, ,H635,RUFINA,B,B1,FI00000294,20,Abitazioni civili,NORMALE,P,1250,1700,L,4.3,5.7,L,2023_1,Firenze,1475.0,5.0
CENTRO,TOSCANA,FI,9048037,I1CA, ,H635,RUFINA,R,R1,FI00001575,20,Abitazioni civili,NORMALE,P,1100,1500,L,3.6,4.9,L,2023_1,Firenze,1300.0,4.25
CENTRO,TOSCANA,FI,9048037,I1CA, ,H635,RUFINA,R,R2,FI00001576,20,Abitazioni civili,NORMALE,P,800,1200,L,2.8,4.2,L,2023_1,Firenze,1000.0,3.5
CENTRO,TOSCANA,FI,9048038,I1CC, ,H791,SAN CASCIANO VAL PESA,B,B1,FI00000313,20,Abitazioni civili,NORMALE,P,1650,2400,L,5.2,7.6,L,2023_1,Firenze,2025.0,6.4
CENTRO,TOSCANA,FI,9048038,I1CC, ,H791,SAN CASCIANO VAL PESA,E,E2,FI00001402,20,Abitazioni civili,NORMALE,P,1500,2200,L,4.4,6.5,L,2023_1,Firenze,1850.0,5.45
CENTRO,TOSCANA,FI,9048038,I1CC, ,H791,SAN CASCIANO VAL PESA,E,E3,FI00001403,20,Abitazioni civili,NORMALE,P,1500,2150,L,4.5,6.5,L,2023_1,Firenze,1825.0,5.5
CENTRO,TOSCANA,FI,9048038,I1CC, ,H791,SAN CASCIANO VAL PESA,E,E4,FI00001404,20,Abitazioni civili,NORMALE,P,1750,2500,L,5.3,7.5,L,2023_1,Firenze,2125.0,6.4
CENTRO,TOSCANA,FI,9048038,I1CC, ,H791,SAN CASCIANO VAL PESA,E,E5,FI00001405,20,Abitazioni civili,NORMALE,P,1800,2550,L,5.4,7.7,L,2023_1,Firenze,2175.0,6.550000000000001
CENTRO,TOSCANA,FI,9048038,I1CC, ,H791,SAN CASCIANO VAL PESA,R,R1,FI00001406,20,Abitazioni civili,NORMALE,P,1650,2250,L,5.1,7.0,L,2023_1,Firenze,1950.0,6.05
CENTRO,TOSCANA,FI,9048039,I1CD, ,H937,SAN GODENZO,B,B1,FI00000858,20,Abitazioni civili,NORMALE,P,750,1050,L,2.6,3.6,L,2023_1,Firenze,900.0,3.1
CENTRO,TOSCANA,FI,9048039,I1CD, ,H937,SAN GODENZO,E,E2,FI00000860,20,Abitazioni civili,NORMALE,P,800,1100,L,2.8,3.9,L,2023_1,Firenze,950.0,3.3499999999999996
CENTRO,TOSCANA,FI,9048039,I1CD, ,H937,SAN GODENZO,R,R1,FI00001535,20,Abitazioni civili,NORMALE,P,650,950,L,2.4,3.5,L,2023_1,Firenze,800.0,2.95
CENTRO,TOSCANA,FI,9048043,I1CJ, ,I684,SESTO FIORENTINO,B,B1,FI00000277,20,Abitazioni civili,NORMALE,P,2000,2350,L,6.8,8.0,L,2023_1,Firenze,2175.0,7.4
CENTRO,TOSCANA,FI,9048043,I1CJ, ,I684,SESTO FIORENTINO,C,C2,FI00001081,20,Abitazioni civili,NORMALE,P,2250,2750,L,7.5,9.1,L,2023_1,Firenze,2500.0,8.3
CENTRO,TOSCANA,FI,9048043,I1CJ, ,I684,SESTO FIORENTINO,D,D1,FI00000279,20,Abitazioni civili,NORMALE,P,1850,2250,L,6.3,7.7,L,2023_1,Firenze,2050.0,7.0
CENTRO,TOSCANA,FI,9048043,I1CJ, ,I684,SESTO FIORENTINO,D,D4,FI00001296,20,Abitazioni civili,NORMALE,P,1950,2500,L,6.8,8.7,L,2023_1,Firenze,2225.0,7.75
CENTRO,TOSCANA,FI,9048043,I1CJ, ,I684,SESTO FIORENTINO,D,D5,FI00001297,20,Abitazioni civili,NORMALE,P,1950,2400,L,6.8,8.3,L,2023_1,Firenze,2175.0,7.550000000000001
CENTRO,TOSCANA,FI,9048043,I1CJ, ,I684,SESTO FIORENTINO,R,R1,FI00001260,20,Abitazioni civili,NORMALE,P,1700,2450,L,5.4,7.8,L,2023_1,Firenze,2075.0,6.6
CENTRO,TOSCANA,FI,9048043,I1CJ, ,I684,SESTO FIORENTINO,R,R2,FI00001295,20,Abitazioni civili,NORMALE,P,1800,2400,L,6.3,8.4,L,2023_1,Firenze,2100.0,7.35
CENTRO,TOSCANA,FI,9048044,I1CK, ,I728,SIGNA,B,B1,FI00000604,20,Abitazioni civili,NORMALE,P,1600,2400,L,5.4,8.0,L,2023_1,Firenze,2000.0,6.7
CENTRO,TOSCANA,FI,9048044,I1CK, ,I728,SIGNA,D,D1,FI00001615,20,Abitazioni civili,NORMALE,P,1600,2350,L,5.6,8.2,L,2023_1,Firenze,1975.0,6.8999999999999995
CENTRO,TOSCANA,FI,9048044,I1CK, ,I728,SIGNA,E,E3,FI00001445,20,Abitazioni civili,NORMALE,P,1550,2250,L,5.0,7.5,L,2023_1,Firenze,1900.0,6.25
CENTRO,TOSCANA,FI,9048044,I1CK, ,I728,SIGNA,R,R2,FI00001448,20,Abitazioni civili,NORMALE,P,1600,2300,L,5.1,7.3,L,2023_1,Firenze,1950.0,6.199999999999999
CENTRO,TOSCANA,FI,9048046,I1CN, ,L529,VAGLIA,B,B1,FI00000795,20,Abitazioni civili,NORMALE,P,1350,1950,L,4.3,6.4,L,2023_1,Firenze,1650.0,5.35
CENTRO,TOSCANA,FI,9048046,I1CN, ,L529,VAGLIA,E,E2,FI00001580,20,Abitazioni civili,NORMALE,P,1600,2200,L,4.9,6.7,L,2023_1,Firenze,1900.0,5.800000000000001
CENTRO,TOSCANA,FI,9048046,I1CN, ,L529,VAGLIA,R,R1,FI00001581,20,Abitazioni civili,NORMALE,P,1600,2400,L,4.9,7.3,L,2023_1,Firenze,2000.0,6.1
CENTRO,TOSCANA,FI,9048046,I1CN, ,L529,VAGLIA,R,R2,FI00001582,20,Abitazioni civili,NORMALE,P,1250,1800,L,3.8,5.5,L,2023_1,Firenze,1525.0,4.65
CENTRO,TOSCANA,FI,9048049,I1CR, ,L838,VICCHIO,B,B1,FI00000755,20,Abitazioni civili,NORMALE,P,1100,1600,L,3.7,5.3,L,2023_1,Firenze,1350.0,4.5
CENTRO,TOSCANA,FI,9048049,I1CR, ,L838,VICCHIO,R,R1,FI00001515,20,Abitazioni civili,NORMALE,P,900,1300,L,3.2,4.6,L,2023_1,Firenze,1100.0,3.9
CENTRO,TOSCANA,FI,9048050,I1CS, ,M059,VINCI,B,B1,FI00000635,20,Abitazioni civili,NORMALE,P,1150,1650,L,3.7,5.3,L,2023_1,Firenze,1400.0,4.5
CENTRO,TOSCANA,FI,9048050,I1CS, ,M059,VINCI,E,E1,FI00000636,20,Abitazioni civili,NORMALE,P,1350,1900,L,4.2,5.9,L,2023_1,Firenze,1625.0,5.050000000000001
CENTRO,TOSCANA,FI,9048050,I1CS, ,M059,VINCI,R,R1,FI00001439,20,Abitazioni civili,NORMALE,P,950,1400,L,2.8,4.1,L,2023_1,Firenze,1175.0,3.4499999999999997
CENTRO,TOSCANA,FI,9048054,I1CT, ,M408,BARBERINO TAVARNELLE,B,B1,FI00001835,20,Abitazioni civili,NORMALE,P,1300,1900,L,4.7,6.9,L,2023_1,Firenze,1600.0,5.800000000000001
CENTRO,TOSCANA,FI,9048054,I1CT, ,M408,BARBERINO TAVARNELLE,B,B2,FI00001836,20,Abitazioni civili,NORMALE,P,1250,1850,L,4.3,6.3,L,2023_1,Firenze,1550.0,5.3
CENTRO,TOSCANA,FI,9048054,I1CT, ,M408,BARBERINO TAVARNELLE,E,E2,FI00001838,20,Abitazioni civili,NORMALE,P,1350,2000,L,4.4,6.5,L,2023_1,Firenze,1675.0,5.45
CENTRO,TOSCANA,FI,9048054,I1CT, ,M408,BARBERINO TAVARNELLE,R,R1,FI00001855,20,Abitazioni civili,NORMALE,P,1300,1950,L,4.0,6.0,L,2023_1,Firenze,1625.0,5.0
CENTRO,TOSCANA,FI,9048054,I1CT, ,M408,BARBERINO TAVARNELLE,R,R2,FI00001856,20,Abitazioni civili,NORMALE,P,1400,2000,L,4.9,6.9,L,2023_1,Firenze,1700.0,5.9
CENTRO,TOSCANA,FI,9048052,I1XX, ,M321,FIGLINE E INCISA VALDARNO,B,B1,FI00001795,20,Abitazioni civili,NORMALE,P,1350,1700,L,4.7,5.9,L,2023_1,Firenze,1525.0,5.300000000000001
CENTRO,TOSCANA,FI,9048052,I1XX, ,M321,FIGLINE E INCISA VALDARNO,B,B2,FI00001796,20,Abitazioni civili,NORMALE,P,1050,1500,L,3.9,5.6,L,2023_1,Firenze,1275.0,4.75
CENTRO,TOSCANA,FI,9048052,I1XX, ,M321,FIGLINE E INCISA VALDARNO,R,R1,FI00001800,20,Abitazioni civili,NORMALE,P,1200,1650,L,4.2,5.8,L,2023_1,Firenze,1425.0,5.0
CENTRO,TOSCANA,FI,9048052,I1XX, ,M321,FIGLINE E INCISA VALDARNO,R,R2,FI00001815,20,Abitazioni civili,NORMALE,P,1100,1600,L,3.8,5.5,L,2023_1,Firenze,1350.0,4.65
CENTRO,TOSCANA,FI,9048053,I1ZZ, ,M326,SCARPERIA E SAN PIERO,B,B1,FI00001298,20,Abitazioni civili,NORMALE,P,1250,1800,L,3.9,5.6,L,2023_1,Firenze,1525.0,4.75
CENTRO,TOSCANA,FI,9048053,I1ZZ, ,M326,SCARPERIA E SAN PIERO,B,B2,FI00001583,20,Abitazioni civili,NORMALE,P,1200,1650,L,3.7,5.1,L,2023_1,Firenze,1425.0,4.4
CENTRO,TOSCANA,FI,9048053,I1ZZ, ,M326,SCARPERIA E SAN PIERO,D,D1,FI00001585,20,Abitazioni civili,NORMALE,P,1200,1500,L,4.0,5.0,L,2023_1,Firenze,1350.0,4.5
CENTRO,TOSCANA,FI,9048053,I1ZZ, ,M326,SCARPERIA E SAN PIERO,E,E1,FI00001584,20,Abitazioni civili,NORMALE,P,1150,1550,L,3.9,5.3,L,2023_1,Firenze,1350.0,4.6
CENTRO,TOSCANA,FI,9048053,I1ZZ, ,M326,SCARPERIA E SAN PIERO,R,R1,FI00001586,20,Abitazioni civili,NORMALE,P,1050,1550,L,2.9,4.2,L,2023_1,Firenze,1300.0,3.55
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,B,B2,FI00000225,20,Abitazioni civili,NORMALE,P,3000,3600,L,8.8,12.5,L,2023_2,Firenze,3300.0,10.65
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,B,B5,FI00001135,20,Abitazioni civili,NORMALE,P,3600,4700,L,10.5,13.7,L,2023_2,Firenze,4150.0,12.1
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,B,B6,FI00001136,20,Abitazioni civili,NORMALE,P,3200,4200,L,9.6,12.6,L,2023_2,Firenze,3700.0,11.1
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,B,B7,FI00001137,20,Abitazioni civili,NORMALE,P,2950,4100,L,9.1,12.6,L,2023_2,Firenze,3525.0,10.85
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,B,B8,FI00001138,20,Abitazioni civili,NORMALE,P,3100,4200,L,8.8,11.9,L,2023_2,Firenze,3650.0,10.350000000000001
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C10,FI00001082,20,Abitazioni civili,NORMALE,P,2900,4100,L,8.2,11.6,L,2023_2,Firenze,3500.0,9.899999999999999
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C11,FI00001083,20,Abitazioni civili,NORMALE,P,3100,4200,L,8.8,11.9,L,2023_2,Firenze,3650.0,10.350000000000001
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C12,FI00001084,20,Abitazioni civili,NORMALE,P,2850,4100,L,8.1,11.6,L,2023_2,Firenze,3475.0,9.85
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C13,FI00001176,20,Abitazioni civili,NORMALE,P,2500,3000,L,7.9,9.5,L,2023_2,Firenze,2750.0,8.7
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C14,FI00001177,20,Abitazioni civili,NORMALE,P,2400,2900,L,8.0,10.0,L,2023_2,Firenze,2650.0,9.0
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C15,FI00001178,20,Abitazioni civili,NORMALE,P,2300,2800,L,7.7,9.3,L,2023_2,Firenze,2550.0,8.5
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C2,FI00000027,20,Abitazioni civili,NORMALE,P,2200,2950,L,8.5,10.2,L,2023_2,Firenze,2575.0,9.35
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C3,FI00000028,20,Abitazioni civili,NORMALE,P,2350,2850,L,9.3,13.0,L,2023_2,Firenze,2600.0,11.15
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C4,FI00000228,20,Abitazioni civili,NORMALE,P,2600,3000,L,8.8,11.0,L,2023_2,Firenze,2800.0,9.9
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C5,FI00000229,20,Abitazioni civili,NORMALE,P,2550,3400,L,8.5,10.7,L,2023_2,Firenze,2975.0,9.6
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C6,FI00000230,20,Abitazioni civili,NORMALE,P,2650,3200,L,8.2,10.7,L,2023_2,Firenze,2925.0,9.45
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C7,FI00000231,20,Abitazioni civili,NORMALE,P,2550,3100,L,8.5,10.8,L,2023_2,Firenze,2825.0,9.65
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,C,C9,FI00000233,20,Abitazioni civili,NORMALE,P,2700,3200,L,7.7,9.1,L,2023_2,Firenze,2950.0,8.4
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D10,FI00000241,20,Abitazioni civili,NORMALE,P,2250,3300,L,6.8,9.9,L,2023_2,Firenze,2775.0,8.35
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D11,FI00000242,20,Abitazioni civili,NORMALE,P,2250,2750,L,6.9,8.5,L,2023_2,Firenze,2500.0,7.7
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D13,FI00001085,20,Abitazioni civili,NORMALE,P,2800,3900,L,8.2,11.4,L,2023_2,Firenze,3350.0,9.8
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D14,FI00001175,20,Abitazioni civili,NORMALE,P,2450,3300,L,6.9,9.2,L,2023_2,Firenze,2875.0,8.05
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D15,FI00001179,20,Abitazioni civili,NORMALE,P,2100,2700,L,6.8,8.8,L,2023_2,Firenze,2400.0,7.800000000000001
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D16,FI00001180,20,Abitazioni civili,NORMALE,P,2150,2900,L,8.8,13.0,L,2023_2,Firenze,2525.0,10.9
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D17,FI00001182,20,Abitazioni civili,NORMALE,P,1850,2550,L,6.5,8.9,L,2023_2,Firenze,2200.0,7.7
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D18,FI00001183,20,Abitazioni civili,NORMALE,P,2250,2800,L,8.5,11.0,L,2023_2,Firenze,2525.0,9.75
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D19,FI00001184,20,Abitazioni civili,NORMALE,P,1900,2700,L,6.0,8.6,L,2023_2,Firenze,2300.0,7.3
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D20,FI00001195,20,Abitazioni civili,NORMALE,P,2100,2700,L,8.5,10.0,L,2023_2,Firenze,2400.0,9.25
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D3,FI00000234,20,Abitazioni civili,NORMALE,P,2150,2900,L,6.6,8.9,L,2023_2,Firenze,2525.0,7.75
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D4,FI00000235,20,Abitazioni civili,NORMALE,P,2300,3200,L,7.1,9.9,L,2023_2,Firenze,2750.0,8.5
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D6,FI00000237,20,Abitazioni civili,NORMALE,P,1700,2250,L,5.7,7.5,L,2023_2,Firenze,1975.0,6.6
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,D,D7,FI00000238,20,Abitazioni civili,NORMALE,P,1750,2350,L,6.6,8.8,L,2023_2,Firenze,2050.0,7.7
CENTRO,TOSCANA,FI,9048017,I1AA, ,D612,FIRENZE,E,E1,FI00000244,20,Abitazioni civili,NORMALE,P,2100,2750,L,6.7,8.7,L,2023_2,Firenze,2425.0,7.699999999999999
CENTRO,TOSCANA,FI,9048001,I1AB, ,A564,BAGNO A RIPOLI,B,B1,FI00000575,20,Abitazioni civili,NORMALE,P,2300,3000,L,6.3,8.3,L,2023_2,Firenze,2650.0,7.300000000000001
CENTRO,TOSCANA,FI,9048001,I1AB, ,A564,BAGNO A RIPOLI,D,D4,FI00001659,20,Abitazioni civili,NORMALE,P,2150,2950,L,6.1,8.4,L,2023_2,Firenze,2550.0,7.25
CENTRO,TOSCANA,FI,9048001,I1AB, ,A564,BAGNO A RIPOLI,E,E4,FI00001655,20,Abitazioni civili,NORMALE,P,2000,2550,L,5.7,7.2,L,2023_2,Firenze,2275.0,6.45
CENTRO,TOSCANA,FI,9048001,I1AB, ,A564,BAGNO A RIPOLI,E,E5,FI00001657,20,Abitazioni civili,NORMALE,P,1850,2550,L,5.6,7.7,L,2023_2,Firenze,2200.0,6.65
CENTRO,TOSCANA,FI,9048001,I1AB, ,A564,BAGNO A RIPOLI,R,R1,FI00001660,20,Abitazioni civili,NORMALE,P,1800,2650,L,5.0,7.3,L,2023_2,Firenze,2225.0,6.15
CENTRO,TOSCANA,FI,9048002,I1AC, ,A632,BARBERINO DI MUGELLO,B,B1,FI00000777,20,Abitazioni civili,NORMALE,P,1250,1850,L,4.0,5.9,L,2023_2,Firenze,1550.0,4.95
CENTRO,TOSCANA,FI,9048002,I1AC, ,A632,BARBERINO DI MUGELLO,D,D2,FI00001595,20,Abitazioni civili,NORMALE,P,1300,1800,L,4.3,6.0,L,2023_2,Firenze,1550.0,5.15
CENTRO,TOSCANA,FI,9048002,I1AC, ,A632,BARBERINO DI MUGELLO,E,E2,FI00001454,20,Abitazioni civili,NORMALE,P,1100,1500,L,3.7,5.0,L,2023_2,Firenze,1300.0,4.35
CENTRO,TOSCANA,FI,9048002,I1AC, ,A632,BARBERINO DI MUGELLO,R,R1,FI00001475,20,Abitazioni civili,NORMALE,P,900,1300,L,2.8,4.0,L,2023_2,Firenze,1100.0,3.4
CENTRO,TOSCANA,FI,9048002,I1AC, ,A632,BARBERINO DI MUGELLO,R,R2,FI00001452,20,Abitazioni civili,NORMALE,P,1000,1500,L,3.3,4.9,L,2023_2,Firenze,1250.0,4.1
CENTRO,TOSCANA,FI,9048004,I1AE, ,B036,BORGO SAN LORENZO,B,B2,FI00001435,20,Abitazioni civili,NORMALE,P,1450,1800,L,4.6,5.7,L,2023_2,Firenze,1625.0,5.15
CENTRO,TOSCANA,FI,9048004,I1AE, ,B036,BORGO SAN LORENZO,E,E3,FI00001436,20,Abitazioni civili,NORMALE,P,1200,1650,L,4.0,5.5,L,2023_2,Firenze,1425.0,4.75
CENTRO,TOSCANA,FI,9048004,I1AE, ,B036,BORGO SAN LORENZO,E,E4,FI00001437,20,Abitazioni civili,NORMALE,P,1250,1700,L,4.1,5.5,L,2023_2,Firenze,1475.0,4.8
CENTRO,TOSCANA,FI,9048004,I1AE, ,B036,BORGO SAN LORENZO,R,R1,FI00001438,20,Abitazioni civili,NORMALE,P,1300,1800,L,4.2,5.9,L,2023_2,Firenze,1550.0,5.050000000000001
CENTRO,TOSCANA,FI,9048004,I1AE, ,B036,BORGO SAN LORENZO,R,R2,FI00001440,20,Abitazioni civili,NORMALE,P,1100,1600,L,3.5,5.1,L,2023_2,Firenze,1350.0,4.3
CENTRO,TOSCANA,FI,9048004,I1AE, ,B036,BORGO SAN LORENZO,R,R3,FI00001441,20,Abitazioni civili,NORMALE,P,700,1000,L,2.3,3.3,L,2023_2,Firenze,850.0,2.8
CENTRO,TOSCANA,FI,9048005,I1AG, ,B406,CALENZANO,B,B2,FI00001255,20,Abitazioni civili,NORMALE,P,2000,2750,L,6.5,8.9,L,2023_2,Firenze,2375.0,7.7
CENTRO,TOSCANA,FI,9048005,I1AG, ,B406,CALENZANO,D,D3,FI00001256,20,Abitazioni civili,NORMALE,P,1900,2700,L,6.7,9.5,L,2023_2,Firenze,2300.0,8.1
CENTRO,TOSCANA,FI,9048005,I1AG, ,B406,CALENZANO,E,E2,FI00001258,20,Abitazioni civili,NORMALE,P,1850,2550,L,6.3,8.7,L,2023_2,Firenze,2200.0,7.5
CENTRO,TOSCANA,FI,9048005,I1AG, ,B406,CALENZANO,R,R1,FI00001259,20,Abitazioni civili,NORMALE,P,1600,2400,L,5.6,8.4,L,2023_2,Firenze,2000.0,7.0
CENTRO,TOSCANA,FI,9048006,I1AH, ,B507,CAMPI BISENZIO,B,B1,FI00000615,20,Abitazioni civili,NORMALE,P,2000,2300,L,6.7,7.7,L,2023_2,Firenze,2150.0,7.2
CENTRO,TOSCANA,FI,9048006,I1AH, ,B507,CAMPI BISENZIO,E,E1,FI00000616,20,Abitazioni civili,NORMALE,P,1700,2350,L,6.0,8.2,L,2023_2,Firenze,2025.0,7.1
CENTRO,TOSCANA,FI,9048006,I1AH, ,B507,CAMPI BISENZIO,E,E2,FI00000617,20,Abitazioni civili,NORMALE,P,1900,2400,L,6.7,8.4,L,2023_2,Firenze,2150.0,7.550000000000001
CENTRO,TOSCANA,FI,9048006,I1AH, ,B507,CAMPI BISENZIO,E,E3,FI00000618,20,Abitazioni civili,NORMALE,P,1650,2400,L,5.5,8.0,L,2023_2,Firenze,2025.0,6.75
CENTRO,TOSCANA,FI,9048006,I1AH, ,B507,CAMPI BISENZIO,R,R1,FI00001355,20,Abitazioni civili,NORMALE,P,1800,2500,L,6.6,9.2,L,2023_2,Firenze,2150.0,7.8999999999999995
CENTRO,TOSCANA,FI,9048008,I1AJ, ,B684,CAPRAIA E LIMITE,B,B1,FI00000675,20,Abitazioni civili,NORMALE,P,1350,2000,L,4.1,6.0,L,2023_2,Firenze,1675.0,5.05
CENTRO,TOSCANA,FI,9048008,I1AJ, ,B684,CAPRAIA E LIMITE,B,B2,FI00000677,20,Abitazioni civili,NORMALE,P,1400,2100,L,4.3,6.4,L,2023_2,Firenze,1750.0,5.35
CENTRO,TOSCANA,FI,9048008,I1AJ, ,B684,CAPRAIA E LIMITE,R,R1,FI00001319,20,Abitazioni civili,NORMALE,P,1150,1700,L,3.5,5.2,L,2023_2,Firenze,1425.0,4.35
CENTRO,TOSCANA,FI,9048041,I1AL, ,B962,SCANDICCI,B,B2,FI00001201,20,Abitazioni civili,NORMALE,P,2100,2750,L,7.5,9.8,L,2023_2,Firenze,2425.0,8.65
CENTRO,TOSCANA,FI,9048041,I1AL, ,B962,SCANDICCI,B,B3,FI00001200,20,Abitazioni civili,NORMALE,P,2200,2850,L,7.8,9.6,L,2023_2,Firenze,2525.0,8.7
CENTRO,TOSCANA,FI,9048041,I1AL, ,B962,SCANDICCI,B,B4,FI00001202,20,Abitazioni civili,NORMALE,P,2000,2700,L,8.0,10.8,L,2023_2,Firenze,2350.0,9.4
CENTRO,TOSCANA,FI,9048041,I1AL, ,B962,SCANDICCI,D,D2,FI00001203,20,Abitazioni civili,NORMALE,P,1700,2500,L,5.7,8.3,L,2023_2,Firenze,2100.0,7.0
CENTRO,TOSCANA,FI,9048041,I1AL, ,B962,SCANDICCI,E,E3,FI00001205,20,Abitazioni civili,NORMALE,P,2100,2700,L,7.0,9.0,L,2023_2,Firenze,2400.0,8.0
CENTRO,TOSCANA,FI,9048041,I1AL, ,B962,SCANDICCI,R,R1,FI00001206,20,Abitazioni civili,NORMALE,P,2000,2800,L,6.0,8.4,L,2023_2,Firenze,2400.0,7.2
CENTRO,TOSCANA,FI,9048041,I1AL, ,B962,SCANDICCI,R,R2,FI00001207,20,Abitazioni civili,NORMALE,P,1500,2200,L,4.8,7.0,L,2023_2,Firenze,1850.0,5.9
CENTRO,TOSCANA,FI,9048010,I1AM, ,C101,CASTELFIORENTINO,B,B3,FI00001695,20,Abitazioni civili,NORMALE,P,900,1350,L,3.2,4.8,L,2023_2,Firenze,1125.0,4.0
