Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,Loc_min,Loc_max,Sup_NL_loc,semestre,city,compr_medio,loc_medio
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B1,RM00000155,20,Abitazioni civili,NORMALE,P,3600,5300,L,13.0,18.8,L,2023_1,Roma,4450.0,15.9
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B12,RM00000158,20,Abitazioni civili,NORMALE,P,4900,7200,L,16.3,24.3,L,2023_1,Roma,6050.0,20.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B13,RM00000159,20,Abitazioni civili,NORMALE,P,6000,8400,L,16.3,24.0,L,2023_1,Roma,7200.0,20.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B14,RM00000160,20,Abitazioni civili,NORMALE,P,4600,6500,L,15.8,22.8,L,2023_1,Roma,5550.0,19.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B15,RM00000161,20,Abitazioni civili,NORMALE,P,4300,6300,L,13.3,19.5,L,2023_1,Roma,5300.0,16.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B17,RM00000163,20,Abitazioni civili,NORMALE,P,4200,5900,L,11.5,17.0,L,2023_1,Roma,5050.0,14.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B18,RM00000164,20,Abitazioni civili,NORMALE,P,2750,3900,L,10.3,14.5,L,2023_1,Roma,3325.0,12.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B2,RM00000166,20,Abitazioni civili,NORMALE,P,4200,6100,L,14.3,20.8,L,2023_1,Roma,5150.0,17.55
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B25,RM00000170,20,Abitazioni civili,NORMALE,P,4700,6600,L,15.8,22.3,L,2023_1,Roma,5650.0,19.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B29,RM00001064,20,Abitazioni civili,NORMALE,P,3900,5600,L,13.8,19.8,L,2023_1,Roma,4750.0,16.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B3,RM00000171,20,Abitazioni civili,NORMALE,P,4100,5900,L,13.8,19.8,L,2023_1,Roma,5000.0,16.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B31,RM00003261,20,Abitazioni civili,NORMALE,P,6300,8900,L,18.3,26.5,L,2023_1,Roma,7600.0,22.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B32,RM00003264,20,Abitazioni civili,NORMALE,P,6100,8600,L,17.5,25.5,L,2023_1,Roma,7350.0,21.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,B,B4,RM00000172,20,Abitazioni civili,NORMALE,P,4400,6400,L,15.3,21.8,L,2023_1,Roma,5400.0,18.55
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C1,RM00000178,20,Abitazioni civili,NORMALE,P,4000,5600,L,12.5,18.0,L,2023_1,Roma,4800.0,15.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C10,RM00000119,20,Abitazioni civili,NORMALE,P,2800,4000,L,9.5,14.0,L,2023_1,Roma,3400.0,11.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C11,RM00000120,20,Abitazioni civili,NORMALE,P,2450,3400,L,10.0,14.5,L,2023_1,Roma,2925.0,12.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C12,RM00000121,20,Abitazioni civili,NORMALE,P,3200,4500,L,10.8,15.3,L,2023_1,Roma,3850.0,13.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C13,RM00000122,20,Abitazioni civili,NORMALE,P,2550,3600,L,9.8,14.3,L,2023_1,Roma,3075.0,12.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C14,RM00000123,20,Abitazioni civili,NORMALE,P,2700,3900,L,9.5,14.0,L,2023_1,Roma,3300.0,11.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C15,RM00000124,20,Abitazioni civili,NORMALE,P,3000,4400,L,10.8,16.0,L,2023_1,Roma,3700.0,13.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C16,RM00000125,20,Abitazioni civili,NORMALE,P,2950,4300,L,10.5,14.8,L,2023_1,Roma,3625.0,12.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C17,RM00000126,20,Abitazioni civili,NORMALE,P,2900,4100,L,9.8,13.8,L,2023_1,Roma,3500.0,11.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C18,RM00000127,20,Abitazioni civili,NORMALE,P,3100,4500,L,9.5,14.0,L,2023_1,Roma,3800.0,11.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C19,RM00000128,20,Abitazioni civili,NORMALE,P,3300,4700,L,11.0,16.3,L,2023_1,Roma,4000.0,13.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C2,RM00000179,20,Abitazioni civili,NORMALE,P,3500,5000,L,12.5,18.0,L,2023_1,Roma,4250.0,15.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C21,RM00000130,20,Abitazioni civili,NORMALE,P,3500,5000,L,10.3,14.5,L,2023_1,Roma,4250.0,12.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C22,RM00000790,20,Abitazioni civili,NORMALE,P,3100,4400,L,10.8,15.8,L,2023_1,Roma,3750.0,13.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C24,RM00000792,20,Abitazioni civili,NORMALE,P,3200,4600,L,11.5,16.0,L,2023_1,Roma,3900.0,13.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C26,RM00000981,20,Abitazioni civili,NORMALE,P,3300,4700,L,10.0,14.0,L,2023_1,Roma,4000.0,12.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C27,RM00001066,20,Abitazioni civili,NORMALE,P,3300,4700,L,10.8,16.0,L,2023_1,Roma,4000.0,13.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C29,RM00001068,20,Abitazioni civili,NORMALE,P,2700,3800,L,10.0,14.3,L,2023_1,Roma,3250.0,12.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C3,RM00000180,20,Abitazioni civili,NORMALE,P,4200,6000,L,12.3,18.0,L,2023_1,Roma,5100.0,15.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C30,RM00001069,20,Abitazioni civili,NORMALE,P,2450,3600,L,9.8,14.3,L,2023_1,Roma,3025.0,12.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C31,RM00001070,20,Abitazioni civili,NORMALE,P,3400,5000,L,12.3,17.8,L,2023_1,Roma,4200.0,15.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C32,RM00001071,20,Abitazioni civili,NORMALE,P,3100,4400,L,10.5,15.8,L,2023_1,Roma,3750.0,13.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C35,RM00001074,20,Abitazioni civili,NORMALE,P,2600,3800,L,9.0,13.3,L,2023_1,Roma,3200.0,11.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C38,RM00001077,20,Abitazioni civili,NORMALE,P,2150,3100,L,8.0,11.5,L,2023_1,Roma,2625.0,9.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C4,RM00000181,20,Abitazioni civili,NORMALE,P,4100,5800,L,11.8,17.5,L,2023_1,Roma,4950.0,14.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C40,RM00002684,20,Abitazioni civili,NORMALE,P,4000,5900,L,12.0,17.3,L,2023_1,Roma,4950.0,14.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C41,RM00002685,20,Abitazioni civili,NORMALE,P,3500,5000,L,11.0,16.3,L,2023_1,Roma,4250.0,13.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C42,RM00002702,20,Abitazioni civili,NORMALE,P,3000,4400,L,10.3,15.3,L,2023_1,Roma,3700.0,12.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C43,RM00002761,20,Abitazioni civili,NORMALE,P,2650,3700,L,10.5,14.8,L,2023_1,Roma,3175.0,12.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C44,RM00002762,20,Abitazioni civili,NORMALE,P,3200,4800,L,11.5,16.8,L,2023_1,Roma,4000.0,14.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C45,RM00003301,20,Abitazioni civili,NORMALE,P,2450,3500,L,9.0,13.3,L,2023_1,Roma,2975.0,11.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C46,RM00003325,20,Abitazioni civili,NORMALE,P,4300,6300,L,11.3,16.5,L,2023_1,Roma,5300.0,13.9
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C47,RM00003441,20,Abitazioni civili,NORMALE,P,2600,3900,L,9.8,13.8,L,2023_1,Roma,3250.0,11.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C48,RM00003461,20,Abitazioni civili,NORMALE,P,2400,3600,L,8.8,13.0,L,2023_1,Roma,3000.0,10.9
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C49,RM00003622,20,Abitazioni civili,NORMALE,P,3800,5400,L,11.5,16.5,L,2023_1,Roma,4600.0,14.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C5,RM00000182,20,Abitazioni civili,NORMALE,P,3000,4300,L,12.0,17.3,L,2023_1,Roma,3650.0,14.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C50,RM00003641,20,Abitazioni civili,NORMALE,P,4100,6100,L,13.0,18.3,L,2023_1,Roma,5100.0,15.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C51,RM00003701,20,Abitazioni civili,NORMALE,P,2950,4200,L,9.5,14.0,L,2023_1,Roma,3575.0,11.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C52,RM00003702,20,Abitazioni civili,NORMALE,P,2950,4300,L,10.5,15.5,L,2023_1,Roma,3625.0,13.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C7,RM00000132,20,Abitazioni civili,NORMALE,P,3100,4500,L,11.3,15.8,L,2023_1,Roma,3800.0,13.55
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C8,RM00000133,20,Abitazioni civili,NORMALE,P,2950,4300,L,9.5,13.5,L,2023_1,Roma,3625.0,11.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,C,C9,RM00000134,20,Abitazioni civili,NORMALE,P,3000,4300,L,10.3,15.3,L,2023_1,Roma,3650.0,12.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D1,RM00000135,20,Abitazioni civili,NORMALE,P,2250,3300,L,8.5,12.5,L,2023_1,Roma,2775.0,10.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D11,RM00000137,20,Abitazioni civili,NORMALE,P,2600,3800,L,9.0,13.5,L,2023_1,Roma,3200.0,11.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D12,RM00000051,20,Abitazioni civili,NORMALE,P,2600,3700,L,8.3,11.8,L,2023_1,Roma,3150.0,10.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D14,RM00000053,20,Abitazioni civili,NORMALE,P,2050,2900,L,8.5,12.0,L,2023_1,Roma,2475.0,10.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D15,RM00000184,20,Abitazioni civili,NORMALE,P,2750,3900,L,9.8,14.3,L,2023_1,Roma,3325.0,12.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D16,RM00000055,20,Abitazioni civili,NORMALE,P,2500,3700,L,9.0,13.0,L,2023_1,Roma,3100.0,11.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D17,RM00000185,20,Abitazioni civili,NORMALE,P,1950,2800,L,7.5,10.8,L,2023_1,Roma,2375.0,9.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D18,RM00000186,20,Abitazioni civili,NORMALE,P,1850,2750,L,8.0,11.5,L,2023_1,Roma,2300.0,9.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D19,RM00000138,20,Abitazioni civili,NORMALE,P,2100,3100,L,9.0,13.0,L,2023_1,Roma,2600.0,11.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D2,RM00000139,20,Abitazioni civili,NORMALE,P,2000,3000,L,8.5,12.5,L,2023_1,Roma,2500.0,10.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D20,RM00000140,20,Abitazioni civili,NORMALE,P,2050,3000,L,7.0,10.3,L,2023_1,Roma,2525.0,8.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D21,RM00000141,20,Abitazioni civili,NORMALE,P,2850,4000,L,8.8,12.8,L,2023_1,Roma,3425.0,10.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D22,RM00000142,20,Abitazioni civili,NORMALE,P,2150,3000,L,8.8,12.5,L,2023_1,Roma,2575.0,10.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D23,RM00000143,20,Abitazioni civili,NORMALE,P,2250,3200,L,8.8,12.8,L,2023_1,Roma,2725.0,10.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D24,RM00000187,20,Abitazioni civili,NORMALE,P,2150,3000,L,8.5,12.5,L,2023_1,Roma,2575.0,10.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D26,RM00000189,20,Abitazioni civili,NORMALE,P,1750,2600,L,7.5,11.0,L,2023_1,Roma,2175.0,9.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D27,RM00000144,20,Abitazioni civili,NORMALE,P,2650,3700,L,8.3,12.3,L,2023_1,Roma,3175.0,10.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D28,RM00000190,20,Abitazioni civili,NORMALE,P,2500,3600,L,8.3,12.3,L,2023_1,Roma,3050.0,10.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D29,RM00000069,20,Abitazioni civili,NORMALE,P,3000,4500,L,10.8,15.8,L,2023_1,Roma,3750.0,13.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D30,RM00000191,20,Abitazioni civili,NORMALE,P,2150,3000,L,8.5,12.3,L,2023_1,Roma,2575.0,10.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D31,RM00000192,20,Abitazioni civili,NORMALE,P,2300,3300,L,9.8,13.8,L,2023_1,Roma,2800.0,11.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D32,RM00000073,20,Abitazioni civili,NORMALE,P,2450,3500,L,7.8,11.0,L,2023_1,Roma,2975.0,9.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D34,RM00000800,20,Abitazioni civili,NORMALE,P,2600,3800,L,9.0,13.0,L,2023_1,Roma,3200.0,11.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D36,RM00000802,20,Abitazioni civili,NORMALE,P,2050,2900,L,8.3,12.0,L,2023_1,Roma,2475.0,10.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D37,RM00000803,20,Abitazioni civili,NORMALE,P,3000,4400,L,10.0,15.0,L,2023_1,Roma,3700.0,12.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D38,RM00000804,20,Abitazioni civili,NORMALE,P,2350,3400,L,8.5,12.3,L,2023_1,Roma,2875.0,10.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D45,RM00001086,20,Abitazioni civili,NORMALE,P,2050,2950,L,9.8,14.0,L,2023_1,Roma,2500.0,11.9
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D46,RM00001087,20,Abitazioni civili,NORMALE,P,2600,3600,L,9.3,13.3,L,2023_1,Roma,3100.0,11.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D47,RM00001088,20,Abitazioni civili,NORMALE,P,2350,3400,L,10.0,14.3,L,2023_1,Roma,2875.0,12.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D48,RM00001089,20,Abitazioni civili,NORMALE,P,2400,3500,L,9.0,13.0,L,2023_1,Roma,2950.0,11.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D49,RM00001090,20,Abitazioni civili,NORMALE,P,2200,3200,L,8.5,12.0,L,2023_1,Roma,2700.0,10.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D5,RM00000147,20,Abitazioni civili,NORMALE,P,2750,4100,L,9.0,13.3,L,2023_1,Roma,3425.0,11.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D52,RM00001093,20,Abitazioni civili,NORMALE,P,1900,2700,L,8.5,12.3,L,2023_1,Roma,2300.0,10.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D53,RM00001094,20,Abitazioni civili,NORMALE,P,2200,3100,L,9.5,13.8,L,2023_1,Roma,2650.0,11.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D54,RM00001095,20,Abitazioni civili,NORMALE,P,2850,4100,L,9.5,14.0,L,2023_1,Roma,3475.0,11.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D57,RM00001098,20,Abitazioni civili,NORMALE,P,2000,3000,L,7.0,10.3,L,2023_1,Roma,2500.0,8.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D58,RM00001099,20,Abitazioni civili,NORMALE,P,2350,3400,L,7.8,11.5,L,2023_1,Roma,2875.0,9.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D59,RM00001100,20,Abitazioni civili,NORMALE,P,1950,2800,L,8.3,12.0,L,2023_1,Roma,2375.0,10.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D61,RM00001102,20,Abitazioni civili,NORMALE,P,2350,3300,L,8.8,13.0,L,2023_1,Roma,2825.0,10.9
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D63,RM00001104,20,Abitazioni civili,NORMALE,P,1800,2600,L,7.3,10.8,L,2023_1,Roma,2200.0,9.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D64,RM00001105,20,Abitazioni civili,NORMALE,P,1850,2600,L,7.3,10.8,L,2023_1,Roma,2225.0,9.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D66,RM00001107,20,Abitazioni civili,NORMALE,P,1800,2600,L,7.3,10.8,L,2023_1,Roma,2200.0,9.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D68,RM00002742,20,Abitazioni civili,NORMALE,P,2800,4100,L,9.8,14.5,L,2023_1,Roma,3450.0,12.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D69,RM00002749,20,Abitazioni civili,NORMALE,P,2300,3400,L,9.5,13.8,L,2023_1,Roma,2850.0,11.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D7,RM00000149,20,Abitazioni civili,NORMALE,P,2300,3300,L,8.3,12.3,L,2023_1,Roma,2800.0,10.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D70,RM00003321,20,Abitazioni civili,NORMALE,P,2100,3000,L,8.5,12.5,L,2023_1,Roma,2550.0,10.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D71,RM00003127,20,Abitazioni civili,NORMALE,P,2450,3600,L,9.5,13.8,L,2023_1,Roma,3025.0,11.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D73,RM00003342,20,Abitazioni civili,NORMALE,P,2050,2950,L,9.0,13.0,L,2023_1,Roma,2500.0,11.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D74,RM00003344,20,Abitazioni civili,NORMALE,P,2100,2950,L,7.5,10.8,L,2023_1,Roma,2525.0,9.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D75,RM00003345,20,Abitazioni civili,NORMALE,P,1900,2800,L,8.0,11.3,L,2023_1,Roma,2350.0,9.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D76,RM00003361,20,Abitazioni civili,NORMALE,P,2300,3300,L,7.3,10.8,L,2023_1,Roma,2800.0,9.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D77,RM00003401,20,Abitazioni civili,NORMALE,P,2450,3600,L,9.0,13.0,L,2023_1,Roma,3025.0,11.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D78,RM00003581,20,Abitazioni civili,NORMALE,P,2500,3700,L,10.0,14.0,L,2023_1,Roma,3100.0,12.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D79,RM00003621,20,Abitazioni civili,NORMALE,P,2450,3500,L,9.8,14.0,L,2023_1,Roma,2975.0,11.9
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D8,RM00000150,20,Abitazioni civili,NORMALE,P,1850,2700,L,7.5,11.0,L,2023_1,Roma,2275.0,9.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D80,RM00003624,20,Abitazioni civili,NORMALE,P,3100,4400,L,10.8,15.5,L,2023_1,Roma,3750.0,13.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D81,RM00003642,20,Abitazioni civili,NORMALE,P,1900,2700,L,7.3,10.5,L,2023_1,Roma,2300.0,8.9
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D82,RM00003661,20,Abitazioni civili,NORMALE,P,2200,3100,L,8.5,12.5,L,2023_1,Roma,2650.0,10.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,D,D9,RM00000151,20,Abitazioni civili,NORMALE,P,2450,3600,L,9.3,13.3,L,2023_1,Roma,3025.0,11.3
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E10,RM00000080,20,Abitazioni civili,NORMALE,P,1650,2450,L,7.8,11.5,L,2023_1,Roma,2050.0,9.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E101,RM00001128,20,Abitazioni civili,NORMALE,P,1850,2600,L,7.3,10.8,L,2023_1,Roma,2225.0,9.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E105,RM00001132,20,Abitazioni civili,NORMALE,P,2100,3100,L,8.3,12.0,L,2023_1,Roma,2600.0,10.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E11,RM00000081,20,Abitazioni civili,NORMALE,P,1600,2300,L,7.8,11.0,L,2023_1,Roma,1950.0,9.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E113,RM00001140,20,Abitazioni civili,NORMALE,P,1850,2650,L,7.5,11.0,L,2023_1,Roma,2250.0,9.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E114,RM00001143,20,Abitazioni civili,NORMALE,P,2000,2850,L,7.8,11.5,L,2023_1,Roma,2425.0,9.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E115,RM00001144,20,Abitazioni civili,NORMALE,P,1500,2100,L,7.5,10.8,L,2023_1,Roma,1800.0,9.15
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E12,RM00000082,20,Abitazioni civili,NORMALE,P,1800,2650,L,7.8,11.0,L,2023_1,Roma,2225.0,9.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E123,RM00001159,20,Abitazioni civili,NORMALE,P,1900,2800,L,8.8,12.5,L,2023_1,Roma,2350.0,10.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E125,RM00001161,20,Abitazioni civili,NORMALE,P,1600,2350,L,7.3,10.8,L,2023_1,Roma,1975.0,9.05
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E127,RM00001163,20,Abitazioni civili,NORMALE,P,1500,2150,L,6.3,9.3,L,2023_1,Roma,1825.0,7.800000000000001
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E128,RM00001164,20,Abitazioni civili,NORMALE,P,1650,2450,L,7.5,11.0,L,2023_1,Roma,2050.0,9.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E13,RM00000083,20,Abitazioni civili,NORMALE,P,2100,3000,L,7.5,11.0,L,2023_1,Roma,2550.0,9.25
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E132,RM00001168,20,Abitazioni civili,NORMALE,P,1550,2200,L,7.0,10.3,L,2023_1,Roma,1875.0,8.65
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E138,RM00001174,20,Abitazioni civili,NORMALE,P,1150,1650,L,6.0,8.8,L,2023_1,Roma,1400.0,7.4
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E139,RM00001175,20,Abitazioni civili,NORMALE,P,1300,1950,L,6.3,9.3,L,2023_1,Roma,1625.0,7.800000000000001
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E14,RM00000084,20,Abitazioni civili,NORMALE,P,1950,2800,L,9.0,13.0,L,2023_1,Roma,2375.0,11.0
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E140,RM00001176,20,Abitazioni civili,NORMALE,P,1600,2300,L,7.0,10.0,L,2023_1,Roma,1950.0,8.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E141,RM00001177,20,Abitazioni civili,NORMALE,P,1950,2800,L,7.0,10.5,L,2023_1,Roma,2375.0,8.75
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E143,RM00001179,20,Abitazioni civili,NORMALE,P,1750,2550,L,8.5,12.5,L,2023_1,Roma,2150.0,10.5
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E144,RM00001180,20,Abitazioni civili,NORMALE,P,1700,2400,L,8.0,11.8,L,2023_1,Roma,2050.0,9.9
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E145,RM00001181,20,Abitazioni civili,NORMALE,P,2000,2900,L,8.8,12.8,L,2023_1,Roma,2450.0,10.8
CENTRO,LAZIO,RM,12058091,M1AA, ,H501,ROMA,E,E146,RM00001182,20,Abitazioni civili,NORMALE,P,1850,2700,L,8.3,12.0,L,2023_1,Roma,2275.0,10.15
