Quotazioni Immobiliari : Valori di Mercato - Semestre 2024/2 - elaborazione del 04-MAR-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B1;RM00000155;20;Abitazioni civili;NORMALE;P;4100;5900;L;14,8;21,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B1;RM00000155;21;Abitazioni di tipo economico;NORMALE;P;3500;5200;L;12;17,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B1;RM00000155;13;Box;NORMALE;P;2350;3400;L;9;13;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B1;RM00000155;5;Negozi;NORMALE;P;2500;3500;L;19,8;27,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B1;RM00000155;10;Laboratori;NORMALE;P;1650;2400;L;12;17,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B12;RM00000158;20;Abitazioni civili;NORMALE;P;4800;6900;L;18,3;26,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B12;RM00000158;19;Abitazioni signorili;NORMALE;P;5400;7800;L;20,3;29,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B12;RM00000158;1;Ville e Villini;NORMALE;P;6100;8800;L;17,3;24,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B12;RM00000158;6;Uffici;NORMALE;P;3700;5500;L;16,5;24,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B13;RM00000159;20;Abitazioni civili;NORMALE;P;5400;7900;L;15,3;22;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B13;RM00000159;19;Abitazioni signorili;NORMALE;P;6000;8800;L;17,3;24,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B13;RM00000159;5;Negozi;NORMALE;P;4400;6200;L;25;35;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B13;RM00000159;6;Uffici;NORMALE;P;4800;6800;L;17;24,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B14;RM00000160;20;Abitazioni civili;NORMALE;P;4600;6300;L;16;23;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B14;RM00000160;19;Abitazioni signorili;NORMALE;P;5200;7100;L;18;26;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B14;RM00000160;13;Box;NORMALE;P;2600;3600;L;10,3;14,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B14;RM00000160;5;Negozi;NORMALE;P;3800;4800;L;24,5;30,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B14;RM00000160;5;Negozi;OTTIMO; ;4800;6000;L;30,5;38,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B14;RM00000160;5;Negozi;SCADENTE; ;3100;3800;L;19,8;24,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B14;RM00000160;6;Uffici;NORMALE;P;3200;4700;L;15,3;22,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B14;RM00000160;10;Laboratori;NORMALE;P;1350;1950;L;9,3;13,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B15;RM00000161;20;Abitazioni civili;NORMALE;P;4800;6800;L;13,5;19,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B15;RM00000161;19;Abitazioni signorili;NORMALE;P;5400;7600;L;15,3;22,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B15;RM00000161;5;Negozi;NORMALE;P;2800;4100;L;22,8;33,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B15;RM00000161;6;Uffici;NORMALE;P;3800;5600;L;14,5;21;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B17;RM00000163;20;Abitazioni civili;NORMALE;P;3800;5500;L;12,5;18,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B17;RM00000163;19;Abitazioni signorili;NORMALE;P;4300;6200;L;14;20,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B17;RM00000163;5;Negozi;NORMALE;P;2600;3700;L;20,5;29,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B17;RM00000163;6;Uffici;NORMALE;P;3100;4400;L;15,8;22;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B18;RM00000164;20;Abitazioni civili;NORMALE;P;3000;4200;L;10;14,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B18;RM00000164;13;Box;NORMALE;P;2000;2900;L;8;11,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B18;RM00000164;5;Negozi;NORMALE;P;2400;3000;L;18,3;24;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B18;RM00000164;5;Negozi;OTTIMO; ;3000;3800;L;24;29,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B18;RM00000164;5;Negozi;SCADENTE; ;1900;2400;L;15;18,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B18;RM00000164;6;Uffici;NORMALE;P;2700;3800;L;12;17;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B18;RM00000164;10;Laboratori;NORMALE;P;1400;2050;L;9,8;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B2;RM00000166;20;Abitazioni civili;NORMALE;P;4400;6400;L;16,3;23;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B2;RM00000166;19;Abitazioni signorili;NORMALE;P;4900;7200;L;18,5;26;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B2;RM00000166;1;Ville e Villini;NORMALE;P;5600;8000;L;16;23;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B2;RM00000166;6;Uffici;NORMALE;P;2800;4100;L;15;21,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B25;RM00000170;20;Abitazioni civili;NORMALE;P;4700;6700;L;16,5;24;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B25;RM00000170;19;Abitazioni signorili;NORMALE;P;5300;7500;L;18,5;27;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B25;RM00000170;5;Negozi;NORMALE;P;3300;4700;L;26,8;38;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B25;RM00000170;6;Uffici;NORMALE;P;3900;5800;L;20,5;29;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B29;RM00001064;20;Abitazioni civili;NORMALE;P;4000;5800;L;13,8;20;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B29;RM00001064;19;Abitazioni signorili;NORMALE;P;4500;6500;L;15,5;22,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B29;RM00001064;5;Negozi;NORMALE;P;3300;4900;L;23;34;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B29;RM00001064;6;Uffici;NORMALE;P;3200;4700;L;17;25;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B3;RM00000171;20;Abitazioni civili;NORMALE;P;4000;5700;L;14,8;20,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B3;RM00000171;19;Abitazioni signorili;NORMALE;P;4500;6400;L;16,5;23,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B3;RM00000171;5;Negozi;NORMALE;P;2400;3400;L;19;27,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B3;RM00000171;6;Uffici;NORMALE;P;2700;3900;L;14,5;20,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B31;RM00003261;20;Abitazioni civili;NORMALE;P;6800;9100;L;18;25;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B31;RM00003261;19;Abitazioni signorili;NORMALE;P;7600;10200;L;20,5;28;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B31;RM00003261;13;Box;NORMALE;P;4900;6800;L;18,5;26,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B31;RM00003261;5;Negozi;NORMALE;P;6000;8000;L;34,5;45,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B31;RM00003261;5;Negozi;OTTIMO; ;8000;9900;L;45,5;56,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B31;RM00003261;5;Negozi;SCADENTE; ;5000;6000;L;28,3;34,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B31;RM00003261;6;Uffici;NORMALE;P;5500;8200;L;22,8;32,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B32;RM00003264;20;Abitazioni civili;NORMALE;P;5900;8200;L;17,5;25;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B32;RM00003264;19;Abitazioni signorili;NORMALE;P;6600;9200;L;19,8;27,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B32;RM00003264;13;Box;NORMALE;P;4800;6700;L;17;24,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B32;RM00003264;5;Negozi;NORMALE;P;5000;6700;L;31,3;42,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B32;RM00003264;5;Negozi;OTTIMO; ;6700;8300;L;42,5;51,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B32;RM00003264;5;Negozi;SCADENTE; ;4200;5000;L;26;31,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B32;RM00003264;6;Uffici;NORMALE;P;4700;6800;L;19;28;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B4;RM00000172;20;Abitazioni civili;NORMALE;P;4700;6900;L;16,5;23,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B4;RM00000172;19;Abitazioni signorili;NORMALE;P;5300;7700;L;18,3;26,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B4;RM00000172;13;Box;NORMALE;P;3300;4900;L;13,8;19,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B4;RM00000172;5;Negozi;NORMALE;P;2700;3900;L;22;32;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B4;RM00000172;6;Uffici;NORMALE;P;3100;4500;L;15,5;22,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;B;B4;RM00000172;10;Laboratori;NORMALE;P;1500;2200;L;12;17,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C1;RM00000178;20;Abitazioni civili;NORMALE;P;4300;6200;L;14,8;21,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C1;RM00000178;19;Abitazioni signorili;NORMALE;P;4800;6900;L;16,5;23,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C1;RM00000178;13;Box;NORMALE;P;2900;4000;L;11,8;16,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C1;RM00000178;14;Posti auto coperti;NORMALE;P;2200;3000;L;9,3;12,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C1;RM00000178;15;Posti auto scoperti;NORMALE;P;1250;1750;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C1;RM00000178;5;Negozi;NORMALE;P;3700;5500;L;26;38,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C1;RM00000178;6;Uffici;NORMALE;P;3200;4700;L;13,5;20;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C10;RM00000119;20;Abitazioni civili;NORMALE;P;2600;3600;L;10,8;15;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C10;RM00000119;21;Abitazioni di tipo economico;NORMALE;P;2300;3100;L;9,5;13,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C10;RM00000119;13;Box;NORMALE;P;1400;2050;L;7,8;11;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C10;RM00000119;14;Posti auto coperti;NORMALE;P;1100;1600;L;6,3;8,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C10;RM00000119;15;Posti auto scoperti;NORMALE;P;600;900;L;4;5,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C10;RM00000119;5;Negozi;NORMALE;P;1550;2250;L;14,8;21,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C10;RM00000119;6;Uffici;NORMALE;P;1950;2850;L;12;18;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C10;RM00000119;10;Laboratori;NORMALE;P;750;1100;L;5,4;7,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;20;Abitazioni civili;NORMALE;P;2700;3800;L;8,8;12;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;21;Abitazioni di tipo economico;NORMALE;P;2400;3400;L;8;11,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;13;Box;NORMALE;P;1650;2350;L;8;11;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;14;Posti auto coperti;NORMALE;P;1250;1800;L;6,5;9;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;15;Posti auto scoperti;NORMALE;P;750;1100;L;4;5,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;5;Negozi;SCADENTE; ;1450;1850;L;12,3;15,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;5;Negozi;OTTIMO; ;2400;2900;L;20,3;24,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;5;Negozi;NORMALE;P;1850;2400;L;15,8;20,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;6;Uffici;NORMALE;P;1800;2700;L;9,8;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C11;RM00000120;10;Laboratori;NORMALE;P;900;1350;L;6;8,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C12;RM00000121;20;Abitazioni civili;NORMALE;P;3000;4500;L;12;17;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C12;RM00000121;21;Abitazioni di tipo economico;NORMALE;P;2850;4100;L;11;15,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C12;RM00000121;19;Abitazioni signorili;NORMALE;P;3400;5100;L;13,5;19;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C12;RM00000121;13;Box;NORMALE;P;2200;3200;L;9,8;13,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C12;RM00000121;14;Posti auto coperti;NORMALE;P;1600;2350;L;7,8;11,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C12;RM00000121;15;Posti auto scoperti;NORMALE;P;900;1300;L;5;7;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C12;RM00000121;5;Negozi;NORMALE;P;2100;3000;L;18;26;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C12;RM00000121;6;Uffici;NORMALE;P;2300;3300;L;11,5;16,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;20;Abitazioni civili;NORMALE;P;2600;3700;L;9,5;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;21;Abitazioni di tipo economico;NORMALE;P;2300;3300;L;8,8;12,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;13;Box;NORMALE;P;1850;2700;L;8,3;11,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;14;Posti auto coperti;NORMALE;P;1450;2100;L;6,8;9,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;15;Posti auto scoperti;NORMALE;P;850;1250;L;4,3;6;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;5;Negozi;SCADENTE; ;1500;1850;L;14,3;17,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;5;Negozi;OTTIMO; ;2500;2950;L;24;28,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;5;Negozi;NORMALE;P;1850;2500;L;17,5;24;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;6;Uffici;NORMALE;P;2000;2900;L;11,5;17;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C13;RM00000122;10;Laboratori;NORMALE;P;1000;1400;L;8,3;11,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C14;RM00000123;20;Abitazioni civili;NORMALE;P;2700;3800;L;10;15;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C14;RM00000123;21;Abitazioni di tipo economico;NORMALE;P;2450;3500;L;8,8;12,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C14;RM00000123;13;Box;NORMALE;P;1700;2400;L;8;11,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C14;RM00000123;14;Posti auto coperti;NORMALE;P;1300;1850;L;6,5;9,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C14;RM00000123;15;Posti auto scoperti;NORMALE;P;750;1100;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C14;RM00000123;5;Negozi;NORMALE;P;1950;2900;L;16;23,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C14;RM00000123;6;Uffici;NORMALE;P;1900;2700;L;11,3;16,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C15;RM00000124;20;Abitazioni civili;NORMALE;P;3000;4300;L;12,3;18;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C15;RM00000124;21;Abitazioni di tipo economico;NORMALE;P;2700;4000;L;10,8;15,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C15;RM00000124;19;Abitazioni signorili;NORMALE;P;3400;4800;L;13,8;20;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C15;RM00000124;13;Box;NORMALE;P;1600;2300;L;8;11,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C15;RM00000124;14;Posti auto coperti;NORMALE;P;1200;1750;L;6,5;9,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C15;RM00000124;15;Posti auto scoperti;NORMALE;P;700;1050;L;4;5,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C15;RM00000124;5;Negozi;NORMALE;P;1700;2450;L;15,5;22,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C15;RM00000124;6;Uffici;NORMALE;P;2600;3800;L;11,8;17;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C16;RM00000125;20;Abitazioni civili;NORMALE;P;2950;4400;L;11,5;17;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C16;RM00000125;21;Abitazioni di tipo economico;NORMALE;P;2850;4200;L;10,5;14,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C16;RM00000125;5;Negozi;NORMALE;P;2000;3000;L;16;24;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C16;RM00000125;6;Uffici;NORMALE;P;2450;3600;L;14;20;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C17;RM00000126;20;Abitazioni civili;NORMALE;P;3100;4300;L;10,3;14,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C17;RM00000126;21;Abitazioni di tipo economico;NORMALE;P;2700;3800;L;8,8;13;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C17;RM00000126;19;Abitazioni signorili;NORMALE;P;3500;4800;L;11,5;16,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C17;RM00000126;13;Box;NORMALE;P;2100;3000;L;8,5;12,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C17;RM00000126;14;Posti auto coperti;NORMALE;P;1550;2250;L;7;10,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C17;RM00000126;15;Posti auto scoperti;NORMALE;P;950;1350;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C17;RM00000126;5;Negozi;NORMALE;P;1850;2700;L;16,5;24;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C17;RM00000126;6;Uffici;NORMALE;P;2000;3000;L;11;16,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C18;RM00000127;20;Abitazioni civili;NORMALE;P;3500;4800;L;11;15,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C18;RM00000127;21;Abitazioni di tipo economico;NORMALE;P;3300;4500;L;9,8;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C18;RM00000127;13;Box;NORMALE;P;2050;3000;L;7,5;11;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C18;RM00000127;14;Posti auto coperti;NORMALE;P;1500;2250;L;6,3;9,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C18;RM00000127;15;Posti auto scoperti;NORMALE;P;900;1300;L;4;5,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C18;RM00000127;5;Negozi;NORMALE;P;2300;3400;L;16,5;24;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C18;RM00000127;6;Uffici;NORMALE;P;2800;4000;L;12;17;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;20;Abitazioni civili;NORMALE;P;3300;4700;L;13;18,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;21;Abitazioni di tipo economico;NORMALE;P;2900;4300;L;12;17,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;19;Abitazioni signorili;NORMALE;P;3700;5300;L;14,5;20,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;13;Box;NORMALE;P;1650;2450;L;8,3;12;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;14;Posti auto coperti;NORMALE;P;1250;1850;L;6,8;10;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;15;Posti auto scoperti;NORMALE;P;750;1100;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;1;Ville e Villini;NORMALE;P;3800;5300;L;13,5;19;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;5;Negozi;NORMALE;P;2700;3900;L;19;27,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C19;RM00000128;6;Uffici;NORMALE;P;2350;3400;L;12,5;18;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C2;RM00000179;20;Abitazioni civili;NORMALE;P;3700;5100;L;12;17,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C2;RM00000179;19;Abitazioni signorili;NORMALE;P;4100;5700;L;13,5;19,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C2;RM00000179;5;Negozi;NORMALE;P;3300;4900;L;24,3;36;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C2;RM00000179;6;Uffici;NORMALE;P;3300;4800;L;16,3;23;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;20;Abitazioni civili;NORMALE;P;3500;4700;L;10,3;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;21;Abitazioni di tipo economico;NORMALE;P;3200;4400;L;9,8;13,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;19;Abitazioni signorili;NORMALE;P;3900;5300;L;11,5;15,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;13;Box;NORMALE;P;2150;3200;L;9;13;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;14;Posti auto coperti;NORMALE;P;1650;2450;L;7,5;11;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;15;Posti auto scoperti;NORMALE;P;950;1400;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;5;Negozi;SCADENTE; ;2100;2650;L;13,8;17,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;5;Negozi;OTTIMO; ;3400;4200;L;22,5;27,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;5;Negozi;NORMALE;P;2650;3400;L;17,5;22,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;C;C21;RM00000130;6;Uffici;NORMALE;P;2350;3500;L;10;14,4;L;
